country	dimension	label	11	21	22	23	24	25	26	31	32	33	34	35	41	42	43	44	51	52	53	54	61	71	72	73	74	75	81	82	83	91	93	94	96
AUT	abilities	Oral Comprehension	0.4948868	0.520293	0.5725561	0.4951876	0.4874809	0.4374655	0.5342129	0.4408575	0.4517979	0.4632711	0.4354128	0.4525937	0.4150278	0.415464	0.3841674	0.3543929	0.3314939	0.4419411	0.4082407	0.4122637	0.3925427	0.324691	0.3205769	0.3109178	0.4030204	0.3215005	0.2893114	0.3302184	0.3026669	0.2475374	0.2943492	0.2236454	0.3027786
AUT	abilities	Oral Expression	0.4838999	0.5026953	0.5644309	0.535042	0.5031627	0.4331094	0.539124	0.4147518	0.4440667	0.4499257	0.4561661	0.4257407	0.3882276	0.4126903	0.3731244	0.3456587	0.333178	0.4319835	0.3955502	0.4090843	0.3793786	0.2817234	0.3028126	0.295987	0.3654677	0.2933621	0.2739598	0.2705322	0.3021141	0.2255396	0.2574899	0.1890218	0.3231104
AUT	abilities	Originality	0.328254	0.3972922	0.3126664	0.3576914	0.2898975	0.342735	0.3518144	0.2687598	0.217408	0.2136587	0.2707033	0.2405332	0.1409425	0.1661219	0.139795	0.1184929	0.1709137	0.2214959	0.1875084	0.1841478	0.1637231	0.1819022	0.1790984	0.2194286	0.2235131	0.1896663	0.1227154	0.1314393	0.1335585	0.0823103	0.1090956	0.0953431	0.1233778
AUT	abilities	Perceptual Abilities	0.2175124	0.256327	0.2812547	0.2025509	0.2150511	0.2588277	0.2133441	0.2606583	0.2358504	0.193549	0.2059236	0.230268	0.1666353	0.175961	0.1706103	0.1803637	0.1475396	0.1488443	0.1715712	0.2657859	0.2146271	0.1850912	0.2218725	0.2084553	0.2525924	0.1955612	0.2098298	0.184653	0.1842847	0.0956703	0.1527181	0.0976683	0.1475229
AUT	abilities	Perceptual Speed	0.2118022	0.2520633	0.2651737	0.1882109	0.2023632	0.2517624	0.1875535	0.2796662	0.2397454	0.1935074	0.2057315	0.2315818	0.1855859	0.195093	0.1954762	0.2184184	0.1569708	0.1755822	0.168664	0.2710035	0.2309535	0.2091596	0.2451191	0.240274	0.271768	0.2316222	0.2691548	0.2313541	0.2318258	0.1102259	0.1846929	0.1191074	0.1742814
AUT	abilities	Peripheral Vision	0.0097471	0.0061126	0.0016187	0.0026625	0.0006676	4.92E-06	0.0018678	0.044368	0.0079221	0.0093192	0.0245346	0.0014454	0	8.22E-06	0.0081327	0.0328427	0.0068593	0.0043404	0.0195315	0.1163593	0.1097554	0.0751635	0.0683854	0.0191216	0.0751968	0.0235332	0.0541326	0.0554645	0.1938897	0.0038358	0.0827843	0.02215	0.0925307
AUT	abilities	Physical Strength	0.0376832	0.0139738	0.0861499	0.0535234	0.0091272	0.0050693	0.0295302	0.079631	0.1614393	0.0173523	0.1186643	0.0492428	0.0206958	0.0424813	0.0431255	0.1100499	0.1419367	0.100497	0.1584038	0.2000785	0.153365	0.2373475	0.1767926	0.1112954	0.1648809	0.1499412	0.1625353	0.1447904	0.1575805	0.1563055	0.2242771	0.1416688	0.1484779
AUT	abilities	Problem Sensitivity	0.4440805	0.4567148	0.6005915	0.4140499	0.4221583	0.4334408	0.4251857	0.4151107	0.4240297	0.3357898	0.3817914	0.3897637	0.2714885	0.2955631	0.2874385	0.2617089	0.2626936	0.297996	0.3603256	0.439761	0.3585688	0.3006838	0.31629	0.2965803	0.3939597	0.2612845	0.2857116	0.2924485	0.297935	0.2043874	0.2538131	0.1837415	0.2521211
AUT	abilities	Quantitative Abilities	0.2933004	0.3588492	0.2375455	0.1828779	0.3432528	0.3027892	0.1464526	0.2617319	0.1932909	0.2260365	0.1326252	0.1802706	0.1833408	0.2257359	0.2272438	0.1198449	0.0913537	0.186293	0.1158212	0.0974514	0.1352964	0.1631542	0.1543214	0.1463568	0.2130036	0.1384687	0.115476	0.1019932	0.1172149	0.0256389	0.0955742	0.0569175	0.0780083
AUT	abilities	Rate Control	0.0261253	0.0218492	0.0420211	0.0042278	0.0010904	0.0113433	0.0045063	0.1062903	0.0649073	0.0101539	0.0389852	0.0425496	0.0067526	0.0249432	0.0144144	0.0731657	0.0367172	0.0156748	0.0284789	0.1457005	0.2234917	0.1512161	0.1961073	0.1607795	0.1127805	0.151521	0.2385296	0.1409911	0.2999141	0.0578541	0.175799	0.057119	0.1224651
