id	name	group	subgroup	cat	value	country
know_trans_1	Communications and Media	Knowledge	2	know_com	0.0080714	CYP
know_law_1	Philosophy and Theology	Knowledge	2	know_arts	0.0100434	CYP
skills_Complex_Pb_3	Troubleshooting	Skills	2	skills_Tech	-0.0089392	CYP
ab_spatial	Spatial Abilities	Abilities	1	ab_spatial	-0.011651	CYP
skills_Complex_Pb_2	Equipment Maintenance	Skills	2	skills_Tech	-0.008524	CYP
know_bis_4	Sales and Marketing	Knowledge	2	know_bis	-0.0119724	CYP
skills_act_le	Active Learning	Skills	2	skills_Basic_Process	0.0081588	CYP
know_law_2	Public Safety and Security	Knowledge	2	know_law	-0.0108857	CYP
skills_Syst_2	Time Management	Skills	2	skills_Res_Mgmt	0.003144	CYP
know_math_1	Mechanics	Knowledge	2	know_eng	-0.0268843	CYP
ab_strength	Physical Strength	Abilities	1	ab_strength	-0.0120567	CYP
know_eng_4	Design	Knowledge	2	know_eng	-0.0159157	CYP
ab_mem	Memory Abilities	Abilities	1	ab_mem	0.0020994	CYP
ab_reac_time	Reaction Time and Speed Abilities	Abilities	1	ab_reac_time	-0.0105603	CYP
skills_Basic_Cont_3	Persuasion	Skills	2	skills_Social	0.0015047	CYP
skills_Res_Mgmt_1	Management of Material Resources	Skills	2	skills_Res_Mgmt	-0.0034431	CYP
know_com_2	Telecommunications	Knowledge	2	know_com	0.0016451	CYP
know_arts_3	History and Archeology	Knowledge	2	know_arts	0.0072519	CYP
know_health_2	Medicine and Dentistry	Knowledge	2	know_health	0.0128829	CYP
ab_attent	Attentiveness	Abilities	1	ab_attent	-0.0035344	CYP
skills_Social_3	Operation Monitoring	Skills	2	skills_Tech	-0.0104679	CYP
know_bis_2	Clerical	Knowledge	2	know_bis	0.0185164	CYP
know_trans	Transportation	Knowledge	1	know_trans	-0.0129047	CYP
skills_Basic_Cont_1	Social Perceptiveness	Skills	2	skills_Social	0.0075366	CYP
skills_Complex_Pb_5	Quality Control Analysis	Skills	2	skills_Tech	-0.0073077	CYP
know_math_2	Mathematics	Knowledge	2	know_math	-0.0096821	CYP
know_eng_5	Building and Construction	Knowledge	2	know_eng	-0.0316119	CYP
know_health_1	Geography	Knowledge	2	know_math	0.0053717	CYP
know_math_6	Psychology	Knowledge	2	know_math	0.0148328	CYP
skills_speak	Speaking	Skills	2	skills_Basic_Cont	0.0110901	CYP
skills_learning	Learning Strategies	Skills	2	skills_Basic_Process	0.0069846	CYP
skills_Tech_1	Judgment and Decision Making	Skills	2	skills_Syst	0.0069172	CYP
know_manu_1	Personnel and Human Resources	Knowledge	2	know_bis	0.0025998	CYP
ab_endur	Endurance	Abilities	1	ab_endur	-0.0099634	CYP
skills_Syst_1	Systems Evaluation	Skills	2	skills_Syst	0.0049437	CYP
ab_visual	Visual Abilities	Abilities	1	ab_visual	-0.0061337	CYP
skills_read_comp	Reading Comprehension	Skills	2	skills_Basic_Cont	0.0145344	CYP
know_com_1	Law and Government	Knowledge	2	know_law	0.0050811	CYP
know_bis_1	Administration and Management	Knowledge	2	know_bis	0.0038079	CYP
skills_Syst_3	Management of Financial Resources	Skills	2	skills_Res_Mgmt	-0.0034175	CYP
skills_Social_1	Installation	Skills	2	skills_Tech	-0.0044132	CYP
skills_Basic_Cont_2	Coordination	Skills	2	skills_Social	-0.0001106	CYP
ab_attent	Attentiveness	Abilities	1	ab_attent	0.0014036	CZE
know_math_3	Physics	Knowledge	2	know_math	0.0018468	CZE
ab_reason	Reasoning Abilities	Abilities	1	ab_reason	0.0062057	CZE
know_eng_2	Computers and Electronics	Knowledge	2	know_eng	0.0145494	CZE
skills_Basic_Cont_3	Persuasion	Skills	2	skills_Social	0.0020244	CZE
ab_flex	Flexibility, Balance and Coordination	Abilities	1	ab_flex	-0.0049416	CZE
know_manu_2	Production and Processing	Knowledge	2	know_manu	0.0042326	CZE
know_bis_2	Clerical	Knowledge	2	know_bis	0.0105449	CZE
know_arts_3	History and Archeology	Knowledge	2	know_arts	-0.0025755	CZE
know_law_2	Public Safety and Security	Knowledge	2	know_law	-0.0100902	CZE
know_com_2	Telecommunications	Knowledge	2	know_com	0.0012978	CZE
skills_Basic_Cont_4	Negotiation	Skills	2	skills_Social	0.000597	CZE
skills_writ	Writing	Skills	2	skills_Basic_Cont	0.0068042	CZE
skills_Complex_Pb_3	Troubleshooting	Skills	2	skills_Tech	0.0035252	CZE
skills_act_le	Active Learning	Skills	2	skills_Basic_Process	0.0077493	CZE
know_trans	Transportation	Knowledge	1	know_trans	-0.0093404	CZE
ab_visual	Visual Abilities	Abilities	1	ab_visual	-0.0024985	CZE
know_bis_5	Customer and Personal Service	Knowledge	2	know_bis	0.0105478	CZE
skills_speak	Speaking	Skills	2	skills_Basic_Cont	0.0061128	CZE
ab_control_mov	Control Movement Abilities	Abilities	1	ab_control_mov	-0.0054925	CZE
know_eng	Engineering, Mechanics and Technology	Knowledge	1	know_eng	0.0058769	CZE
skills_Tech_2	Systems Analysis	Skills	2	skills_Syst	0.0061364	CZE
skills_Basic_Process_3	Equipment Selection	Skills	2	skills_Tech	0.0030391	CZE
skills_Tech_1	Judgment and Decision Making	Skills	2	skills_Syst	0.0063095	CZE
ab_verbal	Verbal Abilities	Abilities	1	ab_verbal	0.0076381	CZE
skills_Complex_Pb_2	Equipment Maintenance	Skills	2	skills_Tech	0.0012081	CZE
know_math_6	Psychology	Knowledge	2	know_math	0.0081561	CZE
ab_spatial	Spatial Abilities	Abilities	1	ab_spatial	-0.0027633	CZE
skills_math	Mathematics	Skills	2	skills_Basic_Cont	0.0050669	CZE
ab_manip	Fine Manipulative Abilities	Abilities	1	ab_manip	0.0046303	CZE
ab_percep	Perceptual Abilities	Abilities	1	ab_percep	0.0048373	CZE
know_health_1	Geography	Knowledge	2	know_math	-0.0049571	CZE
know_com_1	Law and Government	Knowledge	2	know_law	-0.0040995	CZE
know_eng_1	Food Production	Knowledge	2	know_manu	-0.0008593	CZE
skills_Complex_Pb_5	Quality Control Analysis	Skills	2	skills_Tech	0.0056129	CZE
skills_Basic_Cont_1	Social Perceptiveness	Skills	2	skills_Social	0.0060472	CZE
skills_mon	Monitoring	Skills	2	skills_Basic_Process	0.0054679	CZE
know_bis_1	Administration and Management	Knowledge	2	know_bis	0.0003582	CZE
skills_Syst_3	Management of Financial Resources	Skills	2	skills_Res_Mgmt	0.0022435	CZE
skills_Basic_Cont_5	Instructing	Skills	2	skills_Social	0.0042582	CZE
know_eng_4	Design	Knowledge	2	know_eng	0.0041692	CZE
skills_Social_1	Installation	Skills	2	skills_Tech	0.0027831	CZE
skills_act_li	Active Listening	Skills	2	skills_Basic_Cont	0.0075611	CZE
know_math_4	Chemistry	Knowledge	2	know_math	0.0045238	CZE
skills_Social_2	Programming	Skills	2	skills_Tech	0.0036027	CZE
skills_Basic_Cont_2	Coordination	Skills	2	skills_Social	0.0018716	CZE
ab_quant	Quantitative Abilities	Abilities	1	ab_quant	0.0067059	CZE
skills_Basic_Cont_6	Service Orientation	Skills	2	skills_Social	0.0069821	CZE
skills_scie	Science	Skills	2	skills_Basic_Cont	0.0093538	CZE
know_eng_5	Building and Construction	Knowledge	2	know_eng	-0.0103839	CZE
know_manu_1	Personnel and Human Resources	Knowledge	2	know_bis	0.0007394	CZE
know_math_7	Sociology and Anthropology	Knowledge	2	know_math	0.0017901	CZE
skills_Res_Mgmt_1	Management of Material Resources	Skills	2	skills_Res_Mgmt	0.001557	CZE
skills_read_comp	Reading Comprehension	Skills	2	skills_Basic_Cont	0.0094214	CZE
ab_strength	Physical Strength	Abilities	1	ab_strength	-0.0072326	CZE
skills_Syst_2	Time Management	Skills	2	skills_Res_Mgmt	0.0054113	CZE
skills_critical	Critical Thinking	Skills	2	skills_Basic_Process	0.0075532	CZE
know_health_2	Medicine and Dentistry	Knowledge	2	know_health	0.0173892	CZE
know_arts_2	Fine Arts	Knowledge	2	know_arts	-0.0010091	CZE
know_law_1	Philosophy and Theology	Knowledge	2	know_arts	0.0020196	CZE
know_math_5	Biology	Knowledge	2	know_math	0.0089776	CZE
ab_endur	Endurance	Abilities	1	ab_endur	-0.0076446	CZE
know_bis_4	Sales and Marketing	Knowledge	2	know_bis	-0.0001423	CZE
skills_Syst_1	Systems Evaluation	Skills	2	skills_Syst	0.0054361	CZE
ab_audio	Auditory and Speech Abilities	Abilities	1	ab_audio	0.0010222	CZE
skills_Social_3	Operation Monitoring	Skills	2	skills_Tech	0.0028582	CZE
skills_Basic_Process_1	Operations Analysis	Skills	2	skills_Tech	0.0059495	CZE
skills_Complex_Pb_1	Operation and Control	Skills	2	skills_Tech	-0.0029726	CZE
skills_Basic_Process_2	Technology Design	Skills	2	skills_Tech	0.0040008	CZE
know_bis_3	Economics and Accounting	Knowledge	2	know_bis	0.0026991	CZE
know_trans_1	Communications and Media	Knowledge	2	know_com	0.0010051	CZE
know_arts_1	Therapy and Counseling	Knowledge	2	know_health	0.0077041	CZE
know_math_1	Mechanics	Knowledge	2	know_eng	0.0057714	CZE
skills_learning	Learning Strategies	Skills	2	skills_Basic_Process	0.0037997	CZE
skills_Res_Mgmt_2	Management of Personnel Resources	Skills	2	skills_Res_Mgmt	0.0029585	CZE
ab_mem	Memory Abilities	Abilities	1	ab_mem	0.0049953	CZE
know_math_2	Mathematics	Knowledge	2	know_math	0.0090371	CZE
skills_Complex_Pb_4	Repairing	Skills	2	skills_Tech	0.0022881	CZE
ab_reac_time	Reaction Time and Speed Abilities	Abilities	1	ab_reac_time	-0.003494	CZE
know_health_2	Medicine and Dentistry	Knowledge	2	know_health	-0.0000912	DEU
ab_verbal	Verbal Abilities	Abilities	1	ab_verbal	0.0227146	DEU
skills_Res_Mgmt_1	Management of Material Resources	Skills	2	skills_Res_Mgmt	0.003894	DEU
skills_Basic_Cont_5	Instructing	Skills	2	skills_Social	0.0154155	DEU
skills_learning	Learning Strategies	Skills	2	skills_Basic_Process	0.0157089	DEU
skills_critical	Critical Thinking	Skills	2	skills_Basic_Process	0.0199504	DEU
skills_Tech_1	Judgment and Decision Making	Skills	2	skills_Syst	0.0181535	DEU
skills_Complex_Pb_3	Troubleshooting	Skills	2	skills_Tech	-0.0066516	DEU
skills_Social_1	Installation	Skills	2	skills_Tech	0.0013211	DEU
know_arts_1	Therapy and Counseling	Knowledge	2	know_health	0.0126795	DEU
skills_mon	Monitoring	Skills	2	skills_Basic_Process	0.0132644	DEU
skills_Basic_Cont_4	Negotiation	Skills	2	skills_Social	0.0204416	DEU
ab_mem	Memory Abilities	Abilities	1	ab_mem	0.0123997	DEU
ab_quant	Quantitative Abilities	Abilities	1	ab_quant	0.0206758	DEU
skills_act_li	Active Listening	Skills	2	skills_Basic_Cont	0.0223475	DEU
know_law_1	Philosophy and Theology	Knowledge	2	know_arts	0.0053564	DEU
know_bis_1	Administration and Management	Knowledge	2	know_bis	0.0140846	DEU
know_math_7	Sociology and Anthropology	Knowledge	2	know_math	0.0127883	DEU
ab_visual	Visual Abilities	Abilities	1	ab_visual	-0.0028012	DEU
skills_writ	Writing	Skills	2	skills_Basic_Cont	0.0221836	DEU
know_math_6	Psychology	Knowledge	2	know_math	0.0160161	DEU
skills_Basic_Cont_1	Social Perceptiveness	Skills	2	skills_Social	0.0171602	DEU
ab_control_mov	Control Movement Abilities	Abilities	1	ab_control_mov	-0.0164815	DEU
ab_strength	Physical Strength	Abilities	1	ab_strength	-0.0146091	DEU
skills_Tech_2	Systems Analysis	Skills	2	skills_Syst	0.0172811	DEU
know_eng_4	Design	Knowledge	2	know_eng	0.012287	DEU
know_manu_1	Personnel and Human Resources	Knowledge	2	know_bis	0.0112985	DEU
skills_Basic_Process_1	Operations Analysis	Skills	2	skills_Tech	0.0154612	DEU
know_math_5	Biology	Knowledge	2	know_math	0.0028317	DEU
skills_Basic_Cont_3	Persuasion	Skills	2	skills_Social	0.0237214	DEU
know_com_2	Telecommunications	Knowledge	2	know_com	0.0065578	DEU
skills_speak	Speaking	Skills	2	skills_Basic_Cont	0.020669	DEU
know_manu_2	Production and Processing	Knowledge	2	know_manu	-0.0018671	DEU
ab_flex	Flexibility, Balance and Coordination	Abilities	1	ab_flex	-0.0109019	DEU
know_math_4	Chemistry	Knowledge	2	know_math	-0.0073224	DEU
know_bis_2	Clerical	Knowledge	2	know_bis	0.0167927	DEU
ab_reac_time	Reaction Time and Speed Abilities	Abilities	1	ab_reac_time	-0.0115343	DEU
know_eng_2	Computers and Electronics	Knowledge	2	know_eng	0.0239182	DEU
skills_Social_2	Programming	Skills	2	skills_Tech	0.0063593	DEU
ab_audio	Auditory and Speech Abilities	Abilities	1	ab_audio	0.0046327	DEU
skills_read_comp	Reading Comprehension	Skills	2	skills_Basic_Cont	0.0246377	DEU
skills_Basic_Process_3	Equipment Selection	Skills	2	skills_Tech	-0.0036082	DEU
ab_percep	Perceptual Abilities	Abilities	1	ab_percep	0.0085826	DEU
skills_Syst_1	Systems Evaluation	Skills	2	skills_Syst	0.0193968	DEU
know_arts_3	History and Archeology	Knowledge	2	know_arts	0.0039965	DEU
know_com_1	Law and Government	Knowledge	2	know_law	0.0148685	DEU
skills_Basic_Process_2	Technology Design	Skills	2	skills_Tech	0.0066026	DEU
ab_attent	Attentiveness	Abilities	1	ab_attent	0.0040315	DEU
skills_Complex_Pb_5	Quality Control Analysis	Skills	2	skills_Tech	-0.0043752	DEU
know_math_1	Mechanics	Knowledge	2	know_eng	-0.0003304	DEU
know_math_3	Physics	Knowledge	2	know_math	0.0073683	DEU
skills_Basic_Cont_6	Service Orientation	Skills	2	skills_Social	0.0148941	DEU
know_math_2	Mathematics	Knowledge	2	know_math	0.020172	DEU
skills_Res_Mgmt_2	Management of Personnel Resources	Skills	2	skills_Res_Mgmt	0.0099579	DEU
know_eng	Engineering, Mechanics and Technology	Knowledge	1	know_eng	0.0145761	DEU
ab_manip	Fine Manipulative Abilities	Abilities	1	ab_manip	-0.0142776	DEU
skills_Social_3	Operation Monitoring	Skills	2	skills_Tech	-0.0098907	DEU
know_eng_5	Building and Construction	Knowledge	2	know_eng	0.0026968	DEU
skills_Basic_Cont_2	Coordination	Skills	2	skills_Social	0.0101196	DEU
skills_Complex_Pb_4	Repairing	Skills	2	skills_Tech	-0.0054982	DEU
ab_spatial	Spatial Abilities	Abilities	1	ab_spatial	-0.0012984	DEU
know_eng_1	Food Production	Knowledge	2	know_manu	-0.0080367	DEU
skills_Syst_3	Management of Financial Resources	Skills	2	skills_Res_Mgmt	0.0063658	DEU
skills_math	Mathematics	Skills	2	skills_Basic_Cont	0.0171706	DEU
know_bis_4	Sales and Marketing	Knowledge	2	know_bis	0.0225082	DEU
know_bis_5	Customer and Personal Service	Knowledge	2	know_bis	0.0215893	DEU
know_law_2	Public Safety and Security	Knowledge	2	know_law	-0.0026048	DEU
skills_scie	Science	Skills	2	skills_Basic_Cont	0.0098138	DEU
know_arts_2	Fine Arts	Knowledge	2	know_arts	0.0035744	DEU
know_trans_1	Communications and Media	Knowledge	2	know_com	0.0130932	DEU
skills_Syst_2	Time Management	Skills	2	skills_Res_Mgmt	0.0084934	DEU
ab_reason	Reasoning Abilities	Abilities	1	ab_reason	0.0173794	DEU
skills_Complex_Pb_1	Operation and Control	Skills	2	skills_Tech	-0.0148232	DEU
skills_Complex_Pb_2	Equipment Maintenance	Skills	2	skills_Tech	-0.0082726	DEU
know_health_1	Geography	Knowledge	2	know_math	0.0050202	DEU
skills_act_le	Active Learning	Skills	2	skills_Basic_Process	0.0191991	DEU
know_bis_3	Economics and Accounting	Knowledge	2	know_bis	0.0145256	DEU
ab_endur	Endurance	Abilities	1	ab_endur	-0.016136	DEU
know_trans	Transportation	Knowledge	1	know_trans	-0.0053005	DEU
skills_Syst_1	Systems Evaluation	Skills	2	skills_Syst	0.0147532	DNK
skills_Complex_Pb_5	Quality Control Analysis	Skills	2	skills_Tech	0.010254	DNK
know_trans	Transportation	Knowledge	1	know_trans	0.0010606	DNK
skills_read_comp	Reading Comprehension	Skills	2	skills_Basic_Cont	0.0115427	DNK
know_health_1	Geography	Knowledge	2	know_math	0.0082532	DNK
know_math_7	Sociology and Anthropology	Knowledge	2	know_math	0.0049705	DNK
know_math_5	Biology	Knowledge	2	know_math	0.0083986	DNK
skills_speak	Speaking	Skills	2	skills_Basic_Cont	0.0064094	DNK
know_law_1	Philosophy and Theology	Knowledge	2	know_arts	0.0028186	DNK
know_manu_2	Production and Processing	Knowledge	2	know_manu	0.0095669	DNK
ab_flex	Flexibility, Balance and Coordination	Abilities	1	ab_flex	-0.0030258	DNK
know_eng_5	Building and Construction	Knowledge	2	know_eng	0.0116451	DNK
ab_visual	Visual Abilities	Abilities	1	ab_visual	0.0043496	DNK
know_eng_4	Design	Knowledge	2	know_eng	0.0144064	DNK
ab_attent	Attentiveness	Abilities	1	ab_attent	0.0029567	DNK
know_math_4	Chemistry	Knowledge	2	know_math	0.0092292	DNK
skills_Basic_Cont_2	Coordination	Skills	2	skills_Social	0.0065189	DNK
skills_Basic_Cont_4	Negotiation	Skills	2	skills_Social	0.0017583	DNK
ab_reac_time	Reaction Time and Speed Abilities	Abilities	1	ab_reac_time	0.0022297	DNK
ab_control_mov	Control Movement Abilities	Abilities	1	ab_control_mov	0.0031207	DNK
skills_act_li	Active Listening	Skills	2	skills_Basic_Cont	0.0045153	DNK
know_law_2	Public Safety and Security	Knowledge	2	know_law	0.0048833	DNK
skills_Syst_2	Time Management	Skills	2	skills_Res_Mgmt	0.0068574	DNK
skills_Basic_Cont_6	Service Orientation	Skills	2	skills_Social	-0.0114443	DNK
skills_critical	Critical Thinking	Skills	2	skills_Basic_Process	0.011394	DNK
skills_Res_Mgmt_1	Management of Material Resources	Skills	2	skills_Res_Mgmt	0.0053319	DNK
skills_Basic_Cont_3	Persuasion	Skills	2	skills_Social	-0.0003049	DNK
skills_Social_3	Operation Monitoring	Skills	2	skills_Tech	0.0088244	DNK
skills_Basic_Cont_1	Social Perceptiveness	Skills	2	skills_Social	0.0009323	DNK
ab_audio	Auditory and Speech Abilities	Abilities	1	ab_audio	0.002124	DNK
know_manu_1	Personnel and Human Resources	Knowledge	2	know_bis	0.0058566	DNK
know_bis_4	Sales and Marketing	Knowledge	2	know_bis	-0.0088932	DNK
skills_Basic_Process_2	Technology Design	Skills	2	skills_Tech	0.0024115	DNK
skills_math	Mathematics	Skills	2	skills_Basic_Cont	0.0111141	DNK
skills_Basic_Process_3	Equipment Selection	Skills	2	skills_Tech	0.0069645	DNK
know_com_1	Law and Government	Knowledge	2	know_law	0.0132863	DNK
ab_quant	Quantitative Abilities	Abilities	1	ab_quant	0.0085236	DNK
skills_Complex_Pb_4	Repairing	Skills	2	skills_Tech	0.0079303	DNK
know_bis_2	Clerical	Knowledge	2	know_bis	-0.0003022	DNK
skills_Social_2	Programming	Skills	2	skills_Tech	0.0045877	DNK
know_math_6	Psychology	Knowledge	2	know_math	-0.0020437	DNK
know_eng_2	Computers and Electronics	Knowledge	2	know_eng	0.0170464	DNK
know_bis_1	Administration and Management	Knowledge	2	know_bis	0.0131978	DNK
know_arts_3	History and Archeology	Knowledge	2	know_arts	0.0065007	DNK
know_com_2	Telecommunications	Knowledge	2	know_com	0.0043454	DNK
know_bis_5	Customer and Personal Service	Knowledge	2	know_bis	-0.0154424	DNK
know_health_2	Medicine and Dentistry	Knowledge	2	know_health	-0.0005991	DNK
ab_strength	Physical Strength	Abilities	1	ab_strength	-0.0040709	DNK
know_math_1	Mechanics	Knowledge	2	know_eng	0.0154598	DNK
know_trans_1	Communications and Media	Knowledge	2	know_com	0.0039111	DNK
know_math_3	Physics	Knowledge	2	know_math	0.0103729	DNK
know_arts_2	Fine Arts	Knowledge	2	know_arts	0.0043047	DNK
skills_Res_Mgmt_2	Management of Personnel Resources	Skills	2	skills_Res_Mgmt	0.0112115	DNK
skills_Complex_Pb_3	Troubleshooting	Skills	2	skills_Tech	0.0079035	DNK
know_math_2	Mathematics	Knowledge	2	know_math	0.0163156	DNK
skills_learning	Learning Strategies	Skills	2	skills_Basic_Process	0.0118885	DNK
skills_scie	Science	Skills	2	skills_Basic_Cont	0.0108668	DNK
ab_mem	Memory Abilities	Abilities	1	ab_mem	0.0040167	DNK
ab_percep	Perceptual Abilities	Abilities	1	ab_percep	0.0070806	DNK
skills_Syst_3	Management of Financial Resources	Skills	2	skills_Res_Mgmt	0.0047312	DNK
ab_reason	Reasoning Abilities	Abilities	1	ab_reason	0.0105993	DNK
know_eng_1	Food Production	Knowledge	2	know_manu	-0.0004792	DNK
know_arts_1	Therapy and Counseling	Knowledge	2	know_health	0.001917	DNK
skills_writ	Writing	Skills	2	skills_Basic_Cont	0.0097932	DNK
ab_verbal	Verbal Abilities	Abilities	1	ab_verbal	0.0079779	DNK
know_eng	Engineering, Mechanics and Technology	Knowledge	1	know_eng	0.0192819	DNK
skills_Tech_1	Judgment and Decision Making	Skills	2	skills_Syst	0.0131042	DNK
skills_Complex_Pb_2	Equipment Maintenance	Skills	2	skills_Tech	0.0076797	DNK
ab_spatial	Spatial Abilities	Abilities	1	ab_spatial	0.0054443	DNK
skills_Complex_Pb_1	Operation and Control	Skills	2	skills_Tech	0.0071802	DNK
ab_manip	Fine Manipulative Abilities	Abilities	1	ab_manip	0.0010925	DNK
skills_Social_1	Installation	Skills	2	skills_Tech	0.0023719	DNK
skills_act_le	Active Learning	Skills	2	skills_Basic_Process	0.0132962	DNK
skills_Tech_2	Systems Analysis	Skills	2	skills_Syst	0.0152773	DNK
skills_mon	Monitoring	Skills	2	skills_Basic_Process	0.009083	DNK
skills_Basic_Process_1	Operations Analysis	Skills	2	skills_Tech	0.0123481	DNK
ab_endur	Endurance	Abilities	1	ab_endur	-0.004761	DNK
know_bis_3	Economics and Accounting	Knowledge	2	know_bis	0.006913	DNK
skills_Basic_Cont_5	Instructing	Skills	2	skills_Social	0.009417	DNK
skills_Tech_1	Judgment and Decision Making	Skills	2	skills_Syst	0.0193767	ESP
know_com_2	Telecommunications	Knowledge	2	know_com	0.0095687	ESP
skills_Complex_Pb_1	Operation and Control	Skills	2	skills_Tech	-0.0052349	ESP
ab_mem	Memory Abilities	Abilities	1	ab_mem	0.0127503	ESP
know_arts_1	Therapy and Counseling	Knowledge	2	know_health	0.0082588	ESP
know_math_3	Physics	Knowledge	2	know_math	0.0041958	ESP
skills_Basic_Process_2	Technology Design	Skills	2	skills_Tech	0.0067809	ESP
skills_Res_Mgmt_1	Management of Material Resources	Skills	2	skills_Res_Mgmt	0.0028812	ESP
skills_Complex_Pb_2	Equipment Maintenance	Skills	2	skills_Tech	-0.0036958	ESP
know_eng_5	Building and Construction	Knowledge	2	know_eng	-0.0163583	ESP
skills_Social_3	Operation Monitoring	Skills	2	skills_Tech	-0.0012334	ESP
ab_control_mov	Control Movement Abilities	Abilities	1	ab_control_mov	-0.0092777	ESP
ab_manip	Fine Manipulative Abilities	Abilities	1	ab_manip	-0.011447	ESP
skills_math	Mathematics	Skills	2	skills_Basic_Cont	0.0177199	ESP
know_manu_2	Production and Processing	Knowledge	2	know_manu	-0.0002398	ESP
skills_Basic_Cont_5	Instructing	Skills	2	skills_Social	0.0171088	ESP
know_math_2	Mathematics	Knowledge	2	know_math	0.0272001	ESP
skills_Syst_1	Systems Evaluation	Skills	2	skills_Syst	0.0195648	ESP
know_health_1	Geography	Knowledge	2	know_math	0.0083467	ESP
ab_visual	Visual Abilities	Abilities	1	ab_visual	0.0006549	ESP
know_bis_3	Economics and Accounting	Knowledge	2	know_bis	0.0117794	ESP
ab_spatial	Spatial Abilities	Abilities	1	ab_spatial	0.0014034	ESP
ab_strength	Physical Strength	Abilities	1	ab_strength	-0.0140496	ESP
ab_reason	Reasoning Abilities	Abilities	1	ab_reason	0.0167998	ESP
skills_Syst_3	Management of Financial Resources	Skills	2	skills_Res_Mgmt	0.0042152	ESP
skills_critical	Critical Thinking	Skills	2	skills_Basic_Process	0.0215129	ESP
know_math_7	Sociology and Anthropology	Knowledge	2	know_math	0.0127514	ESP
know_eng_4	Design	Knowledge	2	know_eng	0.0040831	ESP
know_trans_1	Communications and Media	Knowledge	2	know_com	0.0163356	ESP
skills_Syst_2	Time Management	Skills	2	skills_Res_Mgmt	0.0121792	ESP
know_math_6	Psychology	Knowledge	2	know_math	0.01744	ESP
know_math_1	Mechanics	Knowledge	2	know_eng	-0.0023392	ESP
skills_writ	Writing	Skills	2	skills_Basic_Cont	0.0276702	ESP
skills_Basic_Cont_3	Persuasion	Skills	2	skills_Social	0.0160493	ESP
ab_endur	Endurance	Abilities	1	ab_endur	-0.0175215	ESP
know_health_2	Medicine and Dentistry	Knowledge	2	know_health	0.0065889	ESP
know_arts_2	Fine Arts	Knowledge	2	know_arts	0.00331	ESP
ab_quant	Quantitative Abilities	Abilities	1	ab_quant	0.0191237	ESP
know_math_5	Biology	Knowledge	2	know_math	0.0019945	ESP
know_bis_2	Clerical	Knowledge	2	know_bis	0.0332044	ESP
know_bis_5	Customer and Personal Service	Knowledge	2	know_bis	0.0161158	ESP
ab_flex	Flexibility, Balance and Coordination	Abilities	1	ab_flex	-0.0128252	ESP
ab_attent	Attentiveness	Abilities	1	ab_attent	0.0075124	ESP
know_manu_1	Personnel and Human Resources	Knowledge	2	know_bis	0.0068684	ESP
skills_Basic_Process_3	Equipment Selection	Skills	2	skills_Tech	-0.0019851	ESP
skills_Res_Mgmt_2	Management of Personnel Resources	Skills	2	skills_Res_Mgmt	0.0072322	ESP
know_eng	Engineering, Mechanics and Technology	Knowledge	1	know_eng	0.0112696	ESP
know_eng_2	Computers and Electronics	Knowledge	2	know_eng	0.0388312	ESP
skills_scie	Science	Skills	2	skills_Basic_Cont	0.0102506	ESP
ab_reac_time	Reaction Time and Speed Abilities	Abilities	1	ab_reac_time	-0.0057988	ESP
know_law_2	Public Safety and Security	Knowledge	2	know_law	-0.0011711	ESP
skills_Basic_Cont_2	Coordination	Skills	2	skills_Social	0.0087903	ESP
know_law_1	Philosophy and Theology	Knowledge	2	know_arts	0.0080365	ESP
skills_learning	Learning Strategies	Skills	2	skills_Basic_Process	0.0199606	ESP
skills_Complex_Pb_3	Troubleshooting	Skills	2	skills_Tech	-0.0013824	ESP
ab_percep	Perceptual Abilities	Abilities	1	ab_percep	0.0105884	ESP
ab_verbal	Verbal Abilities	Abilities	1	ab_verbal	0.0254984	ESP
skills_Tech_2	Systems Analysis	Skills	2	skills_Syst	0.0186916	ESP
know_math_4	Chemistry	Knowledge	2	know_math	-0.0069918	ESP
skills_read_comp	Reading Comprehension	Skills	2	skills_Basic_Cont	0.0304585	ESP
skills_Basic_Cont_4	Negotiation	Skills	2	skills_Social	0.0149949	ESP
skills_act_le	Active Learning	Skills	2	skills_Basic_Process	0.0211421	ESP
skills_Social_2	Programming	Skills	2	skills_Tech	0.0081767	ESP
know_arts_3	History and Archeology	Knowledge	2	know_arts	0.0059378	ESP
skills_Basic_Cont_1	Social Perceptiveness	Skills	2	skills_Social	0.0129657	ESP
know_bis_1	Administration and Management	Knowledge	2	know_bis	0.0097413	ESP
know_com_1	Law and Government	Knowledge	2	know_law	0.0152559	ESP
know_eng_1	Food Production	Knowledge	2	know_manu	-0.0154394	ESP
skills_Complex_Pb_5	Quality Control Analysis	Skills	2	skills_Tech	-0.0007444	ESP
know_bis_4	Sales and Marketing	Knowledge	2	know_bis	0.0146883	ESP
skills_Social_1	Installation	Skills	2	skills_Tech	0.0027441	ESP
know_trans	Transportation	Knowledge	1	know_trans	-0.0012251	ESP
skills_Basic_Cont_6	Service Orientation	Skills	2	skills_Social	0.0101332	ESP
skills_mon	Monitoring	Skills	2	skills_Basic_Process	0.0161093	ESP
skills_act_li	Active Listening	Skills	2	skills_Basic_Cont	0.0224654	ESP
